Country,Series,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cuba,Protein (g/day),69.872,72.31211,70.45358,77.25138,76.04179,78.13753,80.627975,81.58178,90.084656,87.044846,81.55201,84.87387,84.64679,87.73,83.2557,80.99352,87.34597
Cuba,BMI,24.6722339636217,24.746256710150497,24.819316408682347,24.891141843900648,24.961896394499,25.0317413573781,25.100552641567248,25.1686540613321,25.23634174466905,25.30397170396085,25.372150572999303,25.44116520872155,25.510173662902247,25.57942444606865,25.6487253772288,25.7180219528495,25.7872589805678
Cuba,Carbs (g/day),553.6005339805824,567.3185679611651,582.6117475728155,605.2899029126214,613.0090776699029,581.1114563106796,578.8880097087379,575.793640776699,543.9435922330097,563.7200485436894,564.7808737864077,579.1759708737864,581.2465533980583,580.2173786407767,585.236067961165,589.9525970873786,591.1488349514563
Cuba,Fat (g/day),53.274017,51.03381,53.741055,50.751133,58.93941,62.283096,62.683887,62.407303,58.21995,62.662285,65.25553,67.00203,66.90919,68.45591,66.82208,66.11308,70.99608
Cuba,Life Expectancy (Years),76.183,76.421,76.612,76.773,76.912,77.047,77.179,77.307,77.429,77.548,77.661,77.76,77.833,77.87,77.853,77.772,77.643
Curacao,Life Expectancy (Years),73.0339512195122,73.110756097561,73.2115365853659,73.353512195122,73.4289268292683,73.5657073170732,74.709756097561,75.3634146341464,75.309756097561,76.1560975609756,,77.4731707317073,77.5243902439024,77.8268292682927,77.9756097560976,78.0756097560976,77.719512195122
Cyprus,Life Expectancy (Years),76.568,76.989,77.487,77.788,77.944,78.101,78.371,78.81,78.981,79.401,79.665,79.999,80.109,80.402,80.771,80.966,81.056
Cyprus,Carbs (g/day),325.07300970873786,315.72449029126216,324.04618932038835,323.26631067961165,319.82373786407766,302.4443203883495,288.36885922330094,313.48941747572815,309.39097087378644,298.57361650485433,384.0840776699029,387.9077669902913,391.27990291262137,389.5966504854369,385.6370145631068,400.48601941747575,387.44655339805826
Cyprus,Fat (g/day),109.25314,110.77758,106.53063,105.91009,106.11925,110.66399,116.65131,111.152855,113.57577,115.71104,115.547005,112.392914,110.92333,109.43255,109.21027,107.955795,112.195625
Cyprus,Protein (g/day),84.659744,84.92085,84.56,79.95134,80.34743,78.22181,75.75186,80.080734,80.666405,77.79537,93.42874,93.991516,93.2392,90.9144,89.91887,90.46187,90.06319
Cyprus,BMI,26.44985469572935,26.51870019126595,26.58356040255725,26.64437077899005,26.7005954469193,26.75168410919465,26.79695709032115,26.836486970619752,26.869823183100202,26.896693917555197,26.91701155863075,26.9321392991084,26.943530354065047,26.95317358552715,26.962058993394,26.970902241880097,26.98086693001425
Czech Republic,BMI,26.6825467495253,26.7051405607928,26.7313620738031,26.760819100003552,26.7936181730866,26.82930802057125,26.86755768501655,26.907445644254203,26.94859100489565,26.9897874057167,27.03118830063415,27.0737406757206,27.1179898709426,27.164034447091403,27.2119872982739,27.2616239631569,27.3124945739661
Czechia,Carbs (g/day),416.7234466019417,429.9771844660194,443.47490291262136,450.4564077669903,455.62699029126213,427.131213592233,401.42233009708735,405.7808980582524,402.70254854368926,410.194854368932,407.64138349514565,414.3079368932039,409.3256310679611,413.25543689320386,413.2982524271845,402.7313106796116,403.7353398058252
Czechia,Fat (g/day),111.66655,114.14811,115.24728,119.83282,116.14693,127.43813,137.3015,134.3322,138.11324,137.07294,138.89456,134.7051,138.92091,139.49333,129.38182,125.947174,138.48215
Czechia,Protein (g/day),90.42487,92.846596,92.75052,92.59039,95.5837,98.85537,94.98432,95.061554,94.09196,93.152855,93.60154,91.80165,88.060326,88.99888,88.05376,88.03106,89.34918
Czechia,Life Expectancy (Years),74.9682926829268,75.1731707317073,75.2219512195122,75.1707317073171,75.7219512195122,75.9243902439025,76.5243902439024,76.7243902439025,76.9756097560976,77.0780487804878,77.4243902439025,77.8731707317073,78.0756097560976,78.1756097560976,78.8243902439024,78.5780487804878,79.0268292682927
DR Congo,BMI,20.75019655520455,20.84177911865165,20.933457512612,21.02471755419585,21.11515909923755,21.203778199406003,21.2907006106514,21.3759140076066,21.45902901937205,21.53981752284175,21.618593503361552,21.696238105840152,21.7730178689148,21.84920021389975,21.925133588932802,22.000820344603248,22.076130096446647
Democratic Republic of Congo,Carbs (g/day),,,,,,,,,,,428.62317961165047,432.37878640776694,423.2591019417476,418.15075242718444,427.4893932038835,419.13191747572813,412.8158495145631
Democratic Republic of Congo,Fat (g/day),,,,,,,,,,,24.127108,24.580702,24.517683,24.60547,26.029661,26.230083,24.392118
Democratic Republic of Congo,Protein (g/day),,,,,,,,,,,31.070581,31.455128,30.438091,29.996721,31.074545,30.049246,29.336336
Denmark,Carbs (g/day),414.2715048543689,408.4592233009709,428.45162621359225,425.78106796116504,425.78201456310677,414.70012135922326,430.02155339805824,442.93640776699027,422.7766990291262,422.81456310679613,433.92859223300974,424.6573786407767,422.6279854368932,422.252427184466,422.72910194174756,418.5380097087379,414.72565533980577
Denmark,BMI,25.027907679595252,25.07956168830755,25.128927314697847,25.1756563666408,25.21929880295785,25.25901479240355,25.29489799307065,25.3259572450088,25.35168675388065,25.37273803199485,25.38823148465795,25.3988626340013,25.405463872610248,25.4097616196856,25.4127433950284,25.41539220973435,25.4181610189808
Denmark,Fat (g/day),133.92322,135.39453,130.35449,129.788,132.94168,136.99693,130.49556,130.15099,127.063896,131.25166,126.844765,130.08272,129.36159,131.7045,131.7304,131.67935,133.78708
Denmark,Protein (g/day),99.81023,107.50451,107.12646,103.1042,105.23676,115.24046,112.581085,110.34345,109.12594,103.813866,109.53182,104.46068,109.37581,111.37905,108.92666,109.776215,114.42303
Denmark,Life Expectancy (Years),76.5926829268293,76.7926829268293,76.8951219512195,77.1439024390244,77.4926829268293,77.8439024390244,78.0951219512195,78.1951219512195,78.4463414634146,78.5975609756098,79.1,79.8,80.0512195121951,80.3,80.7,80.7024390243902,80.8536585365854
Djibouti,Life Expectancy (Years),56.573,56.903,57.215,57.595,57.759,58.316,58.715,59.024,59.365,59.673,60.259,60.433,60.848,61.221,61.641,61.957,62.191
Djibouti,BMI,23.6340275545503,23.6740269184745,23.7124014358605,23.749416528976397,23.78489012275115,23.81789948912735,23.84924679702625,23.87880845422685,23.906942059703297,23.9337137908635,23.95999886970025,23.98696824597525,24.014613511908,24.04306426952965,24.07222743447955,24.10138234642,24.13021913142795
Djibouti,Fat (g/day),47.11875,44.749783,45.28261,49.012478,51.98519,59.458252,60.447414,62.880005,63.642708,57.852505,49.666775,52.47144,52.417755,53.992554,58.634132,59.29438,56.224678
Djibouti,Carbs (g/day),322.57050970873786,318.2585436893204,325.56067961165047,322.4890291262136,325.84002427184464,333.8246844660194,336.32002427184466,347.50560679611647,350.6730097087378,364.6767961165048,381.5936893203883,385.49868932038834,391.77388349514564,397.688567961165,406.1902427184466,417.1516990291262,420.98723300970875
Djibouti,Protein (g/day),47.196697,46.61955,46.91365,47.68301,47.239693,51.92076,55.814075,57.911667,56.853664,56.593655,57.671947,56.90179,58.83013,59.526295,61.170006,64.56258,63.133606
Dominica,Fat (g/day),88.1489,87.81446,87.66275,84.65606,83.18439,80.43138,78.72253,82.05527,84.08248,78.98176,97.350784,85.24172,84.953125,84.55353,82.892,86.81979,86.48877
Dominica,Life Expectancy (Years),72.693,71.713,72.34,71.438,72.401,72.254,72.848,71.93,73.305,72.17,71.55,69.695,70.538,68.896,69.434,68.727,70.128
Dominica,Carbs (g/day),477.72878640776696,475.6514563106796,461.5205339805825,473.96453883495144,464.70582524271845,471.67109223300974,470.9085194174757,490.5028398058252,481.3464077669903,497.7323300970874,443.3851456310679,470.35,470.0214077669903,471.97201456310677,475.7008980582524,471.4634466019417,464.40725728155337
Dominica,Protein (g/day),93.667816,92.887,92.17352,89.77899,88.62387,88.83528,90.83449,95.10154,94.49603,93.098175,85.89167,87.87486,86.42654,84.5329,81.22413,82.76421,84.68587
Dominica,BMI,25.6864888499827,25.777630965152902,25.8684454720665,25.958732786290398,26.0485701805237,26.138282841440102,26.228192454835153,26.318659748474353,26.40992572155245,26.5014919288501,26.5938807965321,26.686886323737653,26.7795749207147,26.872001168383697,26.9642638968442,27.0563752711857,27.14841222660505
Dominican Republic,Life Expectancy (Years),69.423,69.642,69.923,70.265,70.331,70.875,71.165,71.371,71.658,71.871,72.093,72.221,72.514,72.713,72.867,72.953,72.987
Dominican Republic,Carbs (g/day),327.09004854368936,341.17757281553395,346.8579854368932,321.08050970873785,328.0324514563107,351.5583495145631,353.6450485436893,355.64509708737864,340.7927912621359,350.2192475728155,364.5628640776699,381.60468446601936,378.26582524271845,384.94101941747573,396.39893203883497,389.09067961165044,398.25985436893205
Dominican Republic,BMI,25.03681921706965,25.14900278827335,25.2601787200698,25.369623269235298,25.4772097935007,25.5826139932799,25.686495059947852,25.78869757210095,25.8894356359166,25.9886770743822,26.0865319374267,26.182242268541252,26.275440918121802,26.366521390452952,26.45549739744945,26.54254959191495,26.62660531234675
Dominican Republic,Protein (g/day),48.22025,47.917747,50.358467,44.633698,46.93535,52.552505,55.929573,56.94015,56.045113,57.307987,56.033264,58.95483,56.343304,56.08133,58.881596,60.827423,63.03441
Dominican Republic,Fat (g/day),79.481255,77.1698,76.76186,75.32508,79.65774,79.40475,81.770706,84.929596,86.64774,86.48445,90.853226,88.43225,94.51933,97.17533,96.310356,96.43854,100.902466
East Timor,Protein (g/day),49.507412,51.02112,54.119,56.439594,55.015144,53.811565,55.405025,55.2977,55.314285,54.720646,53.418953,54.480732,55.908913,54.733746,56.349606,57.120903,57.09919
East Timor,Fat (g/day),31.316454,32.655075,40.9648,42.11324,41.33802,40.5873,40.67607,40.093628,41.56373,41.160313,47.76046,53.790726,54.614265,52.66907,49.780277,50.49531,50.668564
East Timor,Carbs (g/day),325.28898058252423,338.4027912621359,352.83788834951457,356.10618932038835,362.4266990291262,365.6249029126214,363.66499999999996,363.433713592233,359.061286407767,351.3884708737864,352.92247572815535,340.7740048543689,343.937645631068,357.0344417475728,374.3005825242719,378.7945388349514,379.6880339805825
Ecuador,Protein (g/day),57.41164,56.574394,54.779243,54.762627,55.87688,55.75827,57.64139,58.225956,60.102955,59.343216,66.69517,67.55777,66.01783,66.24257,65.99519,65.2748,63.277275
Ecuador,Fat (g/day),78.34545,77.12067,83.18071,81.749565,84.8349,85.963585,86.37199,89.20104,94.078545,89.79052,96.71801,99.82103,99.05673,101.456726,103.10125,99.79908,95.166695
Ecuador,Carbs (g/day),323.6217718446602,312.00983009708733,306.6266990291262,301.8679126213592,300.4994174757282,303.9890776699029,296.95703883495145,286.3583495145631,294.245072815534,302.56502427184466,358.613640776699,351.80966019417474,353.33740291262137,338.4225242718446,345.4187378640776,355.65893203883496,352.2754368932039
Ecuador,BMI,25.4378806754406,25.555993656676698,25.673279036318,25.79024135565365,25.90788125492835,26.02636096977365,26.14599913831475,26.2672303921521,26.390354944173602,26.5154817211474,26.6420117357477,26.7701679509042,26.899347589308,27.028967788154297,27.1586278454994,27.28814846454145,27.41749992180085
Ecuador,Life Expectancy (Years),72.839,73.24,73.613,73.975,74.279,74.514,74.689,74.844,74.983,75.184,75.43,75.743,76.062,76.369,76.622,76.789,76.763
Egypt,BMI,27.802349754360648,27.9273524951089,28.0502799601369,28.1706805022352,28.28916386204815,28.4056307626037,28.521022285086197,28.638067679277597,28.75952588824775,28.885274023884598,29.01348381943015,29.143724749353503,29.27552272302805,29.4085844387277,29.5430621766582,29.6782069740116,29.814111364800148
Egypt,Protein (g/day),87.745445,87.44773,87.8465,87.61796,85.07625,87.00467,89.10497,90.55438,90.14585,89.21952,95.89576,93.521996,94.57694,93.62355,93.80927,93.385376,91.31969
Egypt,Fat (g/day),53.125427,51.97974,53.40751,54.01858,50.51943,51.98495,52.115955,55.533398,55.580334,53.42755,59.861343,58.108913,57.844906,56.208214,54.599895,54.969856,54.386703
Egypt,Carbs (g/day),556.2816990291262,564.8068932038834,563.3005582524272,546.5617718446601,538.3875,543.7864077669904,544.2889563106796,545.6916262135921,553.7652912621359,546.6243932038835,578.9241504854368,576.2534708737863,576.1238106796116,570.1400485436893,567.5297087378641,567.1478640776699,558.9349514563106
"Egypt, Arab Rep.",Life Expectancy (Years),68.007,68.308,68.564,68.402,68.613,68.779,68.977,69.128,69.319,69.48,69.664,69.88,70.085,70.052,70.415,70.483,70.844
El Salvador,BMI,26.074790979326,26.205178832510647,26.329145437410652,26.447116814523,26.560335152819498,26.668589258977498,26.7730286595772,26.874338677556302,26.97375064675125,27.0719037882291,27.16928761615075,27.2662999353354,27.3625614050249,27.457878779707947,27.5527232901449,27.646894376545703,27.74046295070955
El Salvador,Life Expectancy (Years),69.865,69.598,70.232,70.14,70.34,70.44,70.773,71.108,71.424,71.576,71.848,71.859,71.831,71.771,71.746,71.814,72.025
El Salvador,Protein (g/day),64.46561,67.63494,71.69089,69.68481,69.94587,70.28719,71.63505,70.74122,72.70139,72.5169,71.55957,71.60909,73.068504,73.05693,76.99542,76.18132,77.292786
El Salvador,Fat (g/day),57.73502,61.977875,61.466465,60.52154,58.388462,61.76784,63.319717,64.0247,59.247936,62.19359,58.613106,60.66938,58.80309,61.782337,59.36606,60.20405,60.158417
El Salvador,Carbs (g/day),428.09303398058256,436.4801213592233,437.28082524271844,430.70186893203885,429.08308252427184,424.49563106796114,424.1016990291262,422.4021359223301,433.3856067961165,427.9104368932039,431.2010436893204,427.2529854368932,434.8619417475728,428.4583737864077,431.873567961165,431.16259708737863,440.44575242718446
Equatorial Guinea,Life Expectancy (Years),53.226,53.636,54.085,54.581,55.036,55.464,56.046,56.54,57.074,57.431,57.878,58.412,58.865,59.224,59.595,60.103,60.479
Equatorial Guinea,BMI,22.738993041048147,22.83917778213245,22.9381162392918,23.0355467403402,23.1317086487077,23.22629213252705,23.320061664981047,23.412742006144597,23.5039270604478,23.593311284574753,23.681380671939053,23.76894114985415,23.85631514485215,23.9436710047189,24.03136832575835,24.119004020730202,24.2070105154907
Eritrea,Life Expectancy (Years),56.111,58.298,58.811,59.409,59.899,60.597,61.611,62.116,62.573,63.328,63.787,64.402,64.838,65.067,65.6,66.033,66.289
Eritrea,BMI,20.19882547083175,20.25201889925045,20.30150708915735,20.34765753953625,20.39003717733095,20.42745539594135,20.461661005384897,20.492988490799803,20.521933327734047,20.548732838985,20.5750136620915,20.6023392478669,20.630854357997002,20.6600116205934,20.689534868394,20.71868467721315,20.74770058076275
Estonia,Fat (g/day),84.626854,87.198006,96.8162,99.27253,95.640816,89.770164,93.02562,91.5473,91.79391,93.31015,89.71303,86.63158,91.582504,88.47005,106.75917,120.11124,119.51728
Estonia,Protein (g/day),87.00313,85.31111,90.27774,88.42894,83.00993,90.95367,91.71319,95.08304,98.495255,96.34661,96.02494,96.097,94.16903,101.18396,100.332,102.41663,103.09392
Estonia,Life Expectancy (Years),70.4170731707317,70.2585365853659,70.9048780487805,71.3170731707317,71.909756097561,72.5682926829268,72.6914634146341,72.8146341463415,73.7707317073171,74.8243902439024,75.4292682926829,76.2292682926829,76.3268292682927,77.1414634146341,77.0341463414634,77.590243902439,77.6414634146342
Estonia,Carbs (g/day),454.59203883495144,449.50082524271846,422.72247572815536,426.16997572815535,441.3277912621359,467.4518446601941,469.1769417475728,473.65648058252424,490.5297087378641,496.03276699029124,493.3805582524272,493.99563106796114,472.05861650485434,478.7932524271845,449.37538834951454,408.04786407766994,402.0699757281553
Estonia,BMI,25.5795167463017,25.6637218160826,25.749594227086,25.835403077311952,25.9181977124979,25.9966117177754,26.069524804948,26.1369164883058,26.1979763723082,26.25280351828915,26.302280904761197,26.3490278224076,26.3942594133585,26.43955037666005,26.4850029181927,26.53059933508995,26.5767957270231
Eswatini,Carbs (g/day),424.1763834951456,423.43628640776694,424.31065533980586,431.4001213592233,407.21009708737864,399.1925,414.0055582524272,413.682427184466,419.3521359223301,423.0457524271844,375.23798543689315,390.23271844660195,402.1708980582524,421.5870873786407,404.72521844660196,407.74279126213594,416.54609223300974
Eswatini,Fat (g/day),47.34033,43.94349,49.15664,50.063244,61.717144,57.729534,50.238823,51.58734,47.075462,47.243504,45.15904,45.13464,46.579044,46.344288,57.926834,55.553368,50.857563
Eswatini,Protein (g/day),63.437073,62.15263,67.07297,68.80613,75.88527,70.25478,63.496143,62.49743,59.5908,60.839684,51.452644,51.96205,55.190052,58.53299,58.714622,57.198742,59.096565
Eswatini,Life Expectancy (Years),47.256,45.975,44.486,43.349,42.538,42.125,43.12,43.641,44.175,44.639,46.619,48.195,49.835,51.486,53.05,55.019,56.659
Ethiopia,Life Expectancy (Years),50.538,51.043,51.517,52.533,53.235,54.008,55.149,56.426,57.592,58.804,59.73,60.721,61.543,62.373,62.905,63.649,64.392
Ethiopia,BMI,19.8647519046012,19.9246720315633,19.98189586151755,20.03678213670235,20.088965512285398,20.137707537243152,20.1845327165765,20.229334428247448,20.27231737910425,20.3136519920048,20.35431044709285,20.3960391506289,20.4388976618596,20.48275858704755,20.5272130149963,20.571379970182953,20.615073158941648
Ethiopia,Carbs (g/day),341.5029126213592,348.5437378640776,347.24890776699027,354.39575242718445,353.5727427184466,370.5758009708738,369.1986650485437,363.6585922330097,367.6603155339806,378.97533980582523,402.2084708737864,405.6551456310679,415.3302184466019,426.6246844660194,439.24963592233007,443.51864077669904,456.41308252427183
Ethiopia,Fat (g/day),16.872437,17.526125,19.329062,19.972939,20.173613,21.620157,21.043682,22.132114,25.670586,23.244606,26.487103,26.732382,26.880156,27.559298,27.850748,32.472855,27.963785
Ethiopia,Protein (g/day),50.075584,51.78084,52.544735,53.44483,53.212696,55.844696,55.48773,55.604977,57.66823,59.016064,69.227875,68.8484,71.078285,72.59738,68.5746,71.35172,71.85767
Euro area,Life Expectancy (Years),78.2708354495099,78.5936835934989,78.6821261833129,78.7053554347709,79.2769659051301,79.4246150402461,79.8548661591684,80.0995395120875,80.3025946746987,80.5056602818764,80.7475121757345,81.2340243443867,81.2280947420086,81.5136267906737,81.944915915146,81.5712888246472,81.9563383126483
Faroe Islands,Life Expectancy (Years),78.4365853658537,78.6414634146341,78.8439024390244,78.9439024390244,79.0926829268293,79.290243902439,79.6390243902439,79.9878048780488,80.0853658536585,80.3853658536585,80.6365853658537,80.9390243902439,81.190243902439,81.4414634146341,81.5926829268293,81.7926829268293,82.0439024390244
Fiji,Carbs (g/day),395.99004854368934,399.6427427184466,409.52223300970877,402.4236650485437,395.96776699029124,404.26075242718446,404.53339805825243,403.2258495145631,412.26592233009706,407.4804854368932,415.7503640776699,418.4828155339806,408.78298543689317,418.7398300970874,408.35354368932036,427.54587378640775,415.0545631067961
Fiji,Fat (g/day),93.8098,94.32342,90.36615,89.771324,91.39699,89.9294,89.84183,89.194916,88.01157,89.511086,70.84832,72.34744,72.00524,68.74213,71.95101,66.2355,67.94674
Fiji,Protein (g/day),71.123,72.643654,71.432655,71.72378,71.845665,72.04123,72.43978,69.31028,71.0041,67.95092,65.79383,67.66362,67.78025,65.32919,68.016266,69.778915,67.88978
Fiji,Life Expectancy (Years),66.31,66.34,65.748,66.177,66.424,66.632,66.855,66.826,66.935,67.089,67.328,67.523,67.552,67.428,67.376,66.844,67.24
Fiji,BMI,26.40986958416455,26.511156641487453,26.610858942824002,26.70904285849855,26.8058992395608,26.90098551603185,26.994202762709598,27.08583951208515,27.176552421130047,27.26644336408595,27.3555234430016,27.44512130595305,27.53598162368925,27.62744665258925,27.71962574110245,27.8120981282104,27.90442408230095
Finland,Carbs (g/day),398.0082766990291,394.05281553398055,387.37366504854367,389.0734708737864,396.1372330097087,395.46800970873784,398.8266990291262,401.741213592233,389.59004854368936,392.05771844660194,387.3274757281553,381.29432038834955,386.32373786407766,380.3948300970874,380.8967475728155,387.0312621359223,388.9007281553398
Finland,Fat (g/day),122.93506,126.49983,127.46559,125.980225,126.06655,127.5283,129.14293,131.74231,131.80505,131.21736,133.3276,137.72667,141.30962,141.37329,142.04866,140.7196,140.85129
Finland,Protein (g/day),101.16593,102.24986,102.11845,104.300186,105.30711,105.96859,108.15595,110.549065,111.867645,109.976746,112.226906,113.908615,116.06433,116.37272,118.00058,118.22328,117.68957
Finland,Life Expectancy (Years),77.4658536585366,77.9658536585366,78.119512195122,78.3682926829268,78.7146341463415,78.8170731707317,79.2146341463415,79.2634146341464,79.5682926829268,79.719512195122,79.8707317073171,80.4707317073171,80.6268292682927,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829
Finland,BMI,25.90558344755255,25.9474066743193,25.98441495338325,26.01701418714465,26.045529964368697,26.06936505173035,26.089218438354898,26.104703925908602,26.11613528482865,26.1244312568309,26.128813316893748,26.129808772268248,26.1280766801326,26.1249132186214,26.12102947288865,26.11716287788525,26.11349894355825
France,BMI,24.991827499211702,25.02605323481025,25.05958068002065,25.09200515810585,25.122333442025102,25.149704067006198,25.1736531758048,25.193982639675,25.2097886344448,25.2200961992638,25.22461791758015,25.2242675968097,25.2202577014582,25.21416634137075,25.20721886435435,25.19980857748195,25.19231818604645
France,Life Expectancy (Years),79.0560975609756,79.1585365853659,79.2609756097561,79.1146341463415,80.1634146341463,80.1634146341463,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073
France,Fat (g/day),171.45544,173.06221,173.06606,170.66495,164.17755,165.4169,165.33514,162.71593,169.5856,167.22316,164.72879,162.59297,159.09384,160.76003,155.16861,154.57126,155.70302
France,Protein (g/day),118.546196,120.262886,120.22185,117.80655,115.798096,113.00951,112.66667,112.18989,114.09757,112.61307,113.83582,112.44672,111.986084,111.5484,111.3514,113.224686,113.999084
France,Carbs (g/day),393.5347087378641,397.46276699029124,402.69320388349513,395.1013834951456,404.6400485436893,400.94029126213593,395.0745873786408,388.9857524271845,392.2831067961165,393.1354611650485,396.48473300970875,397.0646844660194,392.857354368932,396.20842233009705,413.38711165048545,432.80177184466015,441.2096844660194
French Polynesia,BMI,29.39506641548875,29.410208911740753,29.423797114944648,29.43651538595155,29.44869281713565,29.4600798619579,29.4708979639646,29.4821828463131,29.49440690416685,29.5076190526466,29.5212943332211,29.5356388906354,29.55023877223205,29.5648637632268,29.5799270573767,29.5951013843298,29.6107908137561
French Polynesia,Life Expectancy (Years),79.536,79.685,79.711,79.703,79.696,79.736,79.842,80.02,80.301,80.665,81.039,81.429,81.759,82.017,82.214,82.354,82.488
French Polynesia,Carbs (g/day),322.3517961165049,321.24237864077674,321.1402184466019,322.762427184466,317.77390776699025,323.6464805825243,323.76058252427185,317.8093203883495,322.3441504854369,316.73281553398056,327.03220873786404,321.303640776699,324.6462621359223,324.7860922330097,322.9093932038835,322.33864077669904,323.2011165048544
French Polynesia,Fat (g/day),107.78094,111.06331,113.5364,112.852394,118.04997,114.68317,114.05539,115.547035,114.96162,118.23484,117.88375,118.576675,115.62858,117.969215,119.579414,119.76425,117.15641
French Polynesia,Protein (g/day),87.76798,90.10547,91.876656,92.23659,93.59852,92.98075,91.01533,95.18167,92.914185,92.5508,91.98626,91.57704,92.050446,92.06004,92.23679,92.024155,89.47393
Gabon,Protein (g/day),75.75934,74.54544,69.5513,70.52561,74.14077,76.33679,76.99117,75.170944,72.4729,72.73714,74.41797,77.13415,80.02483,80.02621,81.88855,82.97988,79.24353
Gabon,Life Expectancy (Years),61.069,61.27,61.292,61.671,61.838,61.959,62.375,62.618,63.083,63.303,63.898,64.045,64.587,64.776,64.974,65.46,65.802
Gabon,Carbs (g/day),441.52220873786405,436.6815533980582,431.63762135922326,432.14097087378644,431.56961165048546,431.49490291262134,423.84308252427184,423.03390776699024,422.4151941747573,429.0114320388349,446.5803155339806,449.3620388349514,452.30932038834953,448.0465533980583,443.8369417475728,441.72354368932037,440.0871116504854
Gabon,Fat (g/day),54.85954,54.585976,52.857838,53.11141,52.107655,53.794125,55.549873,54.181713,47.641735,46.767464,50.064373,52.170597,52.317703,52.784058,53.535515,54.228374,51.10933
Gabon,BMI,23.832755971443902,23.9514187488803,24.067986557965853,24.182404763048652,24.2948600766822,24.404420643284702,24.5104493665653,24.6130732682503,24.712198271692102,24.8079615846313,24.900761052289752,24.99084575410735,25.07900010664505,25.165664442686847,25.251204739626353,25.3361684629354,25.419825834586298
Gambia,Protein (g/day),50.526524,49.67096,50.383163,51.565178,49.861156,49.513313,49.92547,52.75165,54.52008,54.08972,59.150146,56.1369,54.099255,53.248302,59.91495,60.594936,60.420605
Gambia,Fat (g/day),64.47048,70.233025,64.816376,68.47221,71.3511,67.99101,63.192738,62.16014,59.963417,60.58222,66.45252,72.75601,71.33745,70.46781,60.20158,57.984127,57.554916
Gambia,Carbs (g/day),347.55713592233013,322.37691747572813,321.117572815534,313.5790776699029,312.2981067961165,316.3824757281553,317.3274029126213,346.0516504854369,360.75885922330093,366.5880582524272,395.62941747572813,388.37507281553394,384.5848786407767,377.88172330097086,393.1424757281554,389.7726213592233,389.3896359223301
Gambia,BMI,22.0341038650077,22.19314698919705,22.351775601204302,22.509208797233548,22.6636144985279,22.813722966449703,22.95933209099995,23.0991063428826,23.23274456297785,23.35932061885245,23.4789024398411,23.59159233458395,23.698712943662997,23.8024250558772,23.904852020946052,24.006098051545898,24.105403363295
"Gambia, The",Life Expectancy (Years),56.942,57.043,57.08,57.586,58.088,58.394,59.06,59.394,60.082,60.427,60.717,61.526,62.096,62.114,62.269,62.494,63.013
Georgia,BMI,25.949350269590852,26.0394182924818,26.132688858382203,26.22919450095675,26.329148916062998,26.432452408035502,26.540024889863552,26.65191150593955,26.7683490199881,26.88862633832415,27.0112630551248,27.13623294649195,27.26339719989995,27.392100983033252,27.522203579975198,27.65274298256005,27.78370106463705
Georgia,Protein (g/day),82.55222,84.11702,90.399895,94.72388,94.63833,96.65824,85.6907,87.95405,90.74646,85.812126,83.60741,82.82311,82.276505,83.21463,85.29868,85.890915,83.25609
Georgia,Fat (g/day),49.69595,67.81553,61.252956,64.84217,67.78961,75.02425,73.62031,75.85371,70.61344,79.1225,68.063225,68.50313,68.88067,71.48266,71.76295,75.47602,74.55673
Georgia,Life Expectancy (Years),69.575,69.606,70.024,70.333,70.567,71.13,71.394,71.568,71.332,71.95,72.128,72.39,72.412,72.628,73.099,73.297,73.569
Georgia,Carbs (g/day),504.02832524271844,493.5254854368932,538.0873786407767,556.2046601941747,557.3106796116505,560.2141990291262,541.6279126213592,546.4011893203883,578.9885922330097,560.404854368932,498.2690291262135,501.1185922330097,505.4993932038834,501.5557524271845,503.1345388349514,514.2465533980583,495.4538834951456
Germany,BMI,25.90634224720475,25.97162398678365,26.03659984106855,26.100980745664998,26.16441377388805,26.22599736146235,26.286136251222402,26.3438494762018,26.39887358573765,26.4508411684983,26.4988686475952,26.54372849489425,26.5858635921518,26.626728445124698,26.666960936996098,26.70696834861015,26.7472197054412
Germany,Life Expectancy (Years),77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439
Germany,Carbs (g/day),415.81900485436887,432.3971601941748,443.8401213592233,436.3766262135922,444.9808980582524,453.89495145631065,451.383713592233,450.5425242718447,452.2363106796117,452.0662621359223,446.0493689320388,448.47281553398057,442.426140776699,446.47264563106796,445.448640776699,448.17907766990294,443.9979126213592
Germany,Fat (g/day),146.23259,140.60968,142.8668,143.36705,142.98352,143.44957,145.1615,150.30743,147.9471,146.18845,147.04686,148.23813,146.5198,143.6571,141.50972,143.21878,144.86778
Germany,Protein (g/day),96.730606,100.3432,101.724785,100.88944,99.803696,100.09262,102.31038,105.51376,103.9767,104.98625,103.93829,105.00158,103.3457,102.86108,103.619896,104.77332,104.49528
